game_id,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_move_count
13825,144,resign,black,Rapid,1536,1500,C41,Philidor Defense #3,5
13826,88,mate,black,Rapid,1500,1536,D00,Queen's Pawn Game #2,3
13827,45,resign,white,Rapid,1536,1414,C40,King's Knight Opening,3
13828,40,resign,black,Rapid,1414,1536,C42,Russian Game: Urusov Gambit,5
13829,30,resign,black,Rapid,1536,1500,C00,French Defense,4
13830,23,resign,white,Rapid,1536,1500,B01,Scandinavian Defense: Gubinsky-Melts Defense,6
13831,196,mate,black,Rapid,1401,1536,C20,King's Pawn Game: Wayward Queen Attack,3
13832,59,resign,white,Rapid,1536,1500,C41,Philidor Defense #4,6
13833,61,resign,white,Rapid,1536,1500,C50,Four Knights Game: Italian Variation,8
13834,58,resign,black,Rapid,1536,1500,B30,Sicilian Defense: Old Sicilian,4
13835,15,resign,white,Rapid,1500,1536,D00,Blackmar-Diemer Gambit: Ryder Gambit,9
13836,51,resign,white,Rapid,1589,1536,A04,Zukertort Opening: Sicilian Invitation,2
13837,55,resign,white,Rapid,1536,1589,B20,Sicilian Defense: Staunton-Cochrane Variation,3
13839,62,resign,black,Rapid,1536,1469,B00,Owen Defense,2
13840,74,resign,black,Rapid,1536,1425,C40,King's Knight Opening,3
13841,134,mate,black,Rapid,1536,1550,C00,French Defense: Two Knights Variation,5
13844,189,mate,white,Rapid,1550,1536,C41,Philidor Defense #3,5
13845,66,mate,black,Rapid,1536,1550,C02,French Defense: Advance Variation |  Nimzowitsch System,7
13847,58,resign,black,Rapid,1536,1500,C55,Italian Game: Anti-Fried Liver Defense,6
13848,21,resign,black,Rapid,1536,1557,C00,French Defense: Normal Variation,3
13849,148,mate,black,Rapid,1500,1536,D02,Queen's Pawn Game: Zukertort Variation,3
13850,43,resign,white,Rapid,1536,1542,C40,King's Pawn Game: Damiano Defense,4
13851,58,mate,black,Rapid,1542,1536,C20,King's Pawn Game: Leonardis Variation,3
13852,103,resign,white,Rapid,1536,1542,B00,Owen Defense,2
13854,106,mate,black,Rapid,1010,1730,A00,Mieses Opening,1
13858,63,resign,white,Rapid,2212,2231,B20,Sicilian Defense: Keres Variation,3
13861,23,resign,white,Rapid,2426,2178,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
13865,69,mate,white,Rapid,1832,1452,B20,Sicilian Defense,2
13867,87,mate,white,Rapid,1832,1452,A04,Zukertort Opening: Queenside Fianchetto Variation,2
13871,32,resign,black,Rapid,1460,1513,C44,King's Knight Opening: Konstantinopolsky,5
13873,26,resign,black,Rapid,1617,1453,B20,Sicilian Defense: Bowdler Attack,3
13874,29,resign,black,Rapid,1446,1430,A00,Van't Kruijs Opening,1
13875,60,resign,black,Rapid,1379,1421,D02,Queen's Pawn Game: Zukertort Variation,3
13877,44,outoftime,black,Rapid,1478,1404,D00,Queen's Pawn Game,2
13879,73,resign,black,Rapid,1403,1424,B01,Scandinavian Defense,2
13882,109,outoftime,white,Rapid,1394,1424,A04,Zukertort Opening: Queen's Gambit Invitation,2
13884,39,mate,white,Rapid,1372,1343,A04,Zukertort Opening: Queen's Gambit Invitation,2
13888,50,resign,white,Rapid,1356,1353,B21,Sicilian Defense: Smith-Morra Gambit #2,3
13889,14,resign,black,Rapid,1362,1446,C20,King's Pawn Game: Macleod Attack,3
13890,77,resign,black,Rapid,1369,1508,A04,Zukertort Opening: Kingside Fianchetto,2
13891,34,resign,black,Rapid,1383,1299,C20,King's Pawn Game: Macleod Attack,3
13892,151,mate,white,Rapid,1369,1395,D00,Queen's Pawn Game #2,3
13893,42,resign,white,Rapid,1387,1268,D02,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,5
13896,82,mate,black,Rapid,1373,1367,C40,King's Pawn Game: Busch-Gass Gambit,4
13897,71,mate,white,Rapid,1361,1361,C20,King's Pawn Game: Leonardis Variation,3
13899,39,resign,white,Rapid,1333,1386,B20,Sicilian Defense: Staunton-Cochrane Variation,3
13900,88,resign,black,Rapid,1398,1376,C20,King's Pawn Game: Macleod Attack,3
13901,40,resign,black,Rapid,1387,1386,D00,Queen's Pawn Game: Mason Attack,3
13902,45,resign,black,Rapid,1396,1457,D02,Queen's Pawn Game: Chigorin Variation,4
13903,107,mate,white,Rapid,1383,1420,C20,King's Pawn Game: Macleod Attack,3
13904,54,mate,black,Rapid,1350,1372,B20,Sicilian Defense: Staunton-Cochrane Variation,3
13908,35,resign,white,Rapid,1382,1242,B00,Owen Defense,2
13909,39,draw,draw,Rapid,1382,1373,B01,Scandinavian Defense,2
13910,47,resign,white,Rapid,1477,1392,A00,Anderssen Opening,1
13911,63,mate,white,Rapid,1378,1406,C55,Italian Game: Two Knights Defense |  de Riviere Gambit,7
13913,129,outoftime,white,Rapid,1284,1446,A04,Zukertort Opening: Black Mustang Defense,2
13914,90,mate,black,Rapid,1387,1436,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
13915,45,resign,white,Rapid,1430,1282,C46,Three Knights Opening,5
13916,118,mate,black,Rapid,1453,1380,C46,Three Knights Opening,5
13917,49,mate,white,Rapid,1446,1317,C46,Four Knights Game: Italian Variation,7
13918,64,resign,black,Rapid,1459,1392,C41,Philidor Defense #2,4
13920,35,mate,white,Blitz,2621,1449,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
13921,34,draw,draw,Classical,1151,1424,B01,Scandinavian Defense,2
13922,25,resign,white,Classical,1151,1424,B50,Sicilian Defense,4
13924,20,resign,white,Classical,1149,1424,B21,Sicilian Defense: Smith-Morra Gambit #2,3
13925,98,draw,draw,Rapid,1426,1357,A00,Van't Kruijs Opening,1
13926,37,resign,white,Classical,1149,1426,C45,Scotch Game,7
13930,66,resign,white,Blitz,1620,1609,B07,Czech Defense,6
13941,43,mate,white,Blitz,1521,1543,D20,Queen's Gambit Accepted: Saduleto Variation,5
13945,94,resign,black,Blitz,1554,1529,D20,Queen's Gambit Accepted: Central Variation |  McDonnell Defense,6
13948,133,mate,white,Blitz,1529,1537,B00,Caro-Kann Defense: Hillbilly Attack,3
13951,126,draw,draw,Blitz,1622,1514,D00,Queen's Pawn Game: Chigorin Variation,3
13957,83,mate,white,Blitz,1513,1507,A40,Horwitz Defense,2
13958,66,mate,black,Blitz,1526,1642,A40,Modern Defense,2
13959,24,mate,black,Blitz,1548,1503,A40,Queen's Pawn,1
13961,90,resign,black,Blitz,1469,1491,D02,Queen's Pawn Game: Symmetrical Variation,4
13962,59,outoftime,white,Blitz,1486,1516,A00,Grob Opening: Spike |  Hurst Attack,5
13963,14,outoftime,black,Blitz,1651,1481,C55,Italian Game: Anti-Fried Liver Defense,6
13965,126,resign,black,Blitz,1497,1637,D02,Queen's Pawn Game: London System,5
13966,82,resign,black,Blitz,1510,1725,D02,Queen's Pawn Game: Zukertort Variation,3
13969,55,resign,white,Rapid,1329,1253,C44,Ponziani Opening,5
13970,98,mate,black,Rapid,1263,1320,C41,Philidor Defense,5
13971,95,resign,white,Rapid,1331,1331,D00,Queen's Pawn Game,2
13972,60,resign,black,Rapid,1345,1208,C20,King's Pawn Game: Leonardis Variation,3
13973,137,resign,white,Rapid,1236,1360,C20,King's Pawn Game: Wayward Queen Attack,3
13974,43,resign,white,Rapid,1378,1370,C41,Philidor Defense #3,5
13977,48,mate,black,Rapid,1373,1455,B20,Sicilian Defense: Staunton-Cochrane Variation,3
13978,43,resign,black,Rapid,1382,1441,C20,King's Pawn Game: Leonardis Variation,3
13979,94,mate,black,Rapid,1214,1376,C41,Philidor Defense,5
13980,86,draw,draw,Rapid,1378,1298,C00,French Defense #2,2
13981,46,resign,black,Rapid,1393,1367,D20,Queen's Gambit Accepted: Schwartz Defense,6
13982,44,resign,black,Rapid,1363,1450,C20,King's Pawn Game: Leonardis Variation,3
13983,56,resign,black,Rapid,1346,1353,C41,Philidor Defense #3,5
13984,28,resign,black,Rapid,1364,1349,B01,Scandinavian Defense,2
13985,27,resign,white,Rapid,1337,1376,C41,Philidor Defense,5
13986,61,resign,white,Rapid,1385,1377,C41,Philidor Defense,5
13987,37,resign,white,Rapid,1371,1193,C20,King's Pawn Game: Leonardis Variation,3
13988,47,resign,black,Rapid,1364,1351,C41,Philidor Defense #2,4
13989,96,mate,black,Rapid,1257,1343,C42,Russian Game: Urusov Gambit,5
13990,51,mate,white,Rapid,1334,1265,C20,King's Pawn Game: Leonardis Variation,3
13992,40,resign,black,Rapid,1353,1581,C20,King's Pawn Game: Leonardis Variation,3
13993,52,resign,black,Rapid,1362,1388,B20,Sicilian Defense,2
13994,43,resign,white,Rapid,1377,1373,C41,Philidor Defense #3,5
13995,50,mate,black,Rapid,1292,1364,C20,King's Pawn Game: Macleod Attack,3
13996,88,resign,black,Rapid,1210,1358,A00,Kadas Opening,1
13997,76,mate,black,Rapid,1368,1390,C40,King's Pawn Game: Damiano Defense,4
13998,58,resign,black,Rapid,1379,1357,C41,Philidor Defense #2,4
13999,53,resign,white,Rapid,1345,1377,C20,King's Pawn Game: Leonardis Variation,3
14000,147,mate,white,Rapid,1339,1185,C20,King's Pawn Game: Leonardis Variation,3
14001,21,resign,white,Rapid,1169,1343,C41,Philidor Defense,5
14002,102,resign,black,Rapid,1511,1328,C41,Philidor Defense,5
14003,5,outoftime,white,Rapid,1328,1362,B20,Sicilian Defense,2
14004,38,resign,black,Rapid,1332,1551,C00,French Defense: King's Indian Attack,3
14005,68,mate,black,Rapid,1349,1321,C41,Philidor Defense #3,5
14006,41,mate,white,Rapid,1309,1297,C44,King's Knight Opening: Normal Variation,4
14008,123,resign,white,Rapid,1428,1150,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
14009,92,mate,black,Rapid,1139,1404,D02,Queen's Pawn Game: Symmetrical Variation,4
14010,116,resign,black,Rapid,1166,1123,A00,Ware Opening,1
14011,54,mate,black,Rapid,1137,1359,D02,Queen's Pawn Game: Chigorin Variation,4
14013,41,mate,white,Rapid,1383,1147,A00,Van't Kruijs Opening,1
14015,52,mate,black,Rapid,1150,1596,A40,Horwitz Defense,2
14018,73,resign,black,Rapid,1508,1441,C41,Philidor Defense #2,4
14022,72,resign,black,Rapid,1478,1473,C00,French Defense: La Bourdonnais Variation,3
14023,82,mate,black,Rapid,1487,1559,C42,Russian Game: Three Knights Game,5
14024,75,mate,white,Rapid,1550,1496,C41,Philidor Defense #2,4
14026,45,resign,white,Rapid,1486,1526,C00,French Defense: Knight Variation,3
14028,44,mate,black,Rapid,1242,1494,C41,Philidor Defense #3,5
14029,103,resign,white,Rapid,1490,1247,C41,Philidor Defense #3,5
14031,170,draw,draw,Rapid,1545,1491,B00,King's Pawn Game: Nimzowitsch Defense,3
14032,66,mate,black,Rapid,1489,1604,B01,Scandinavian Defense: Modern Variation #2,4
14034,97,resign,white,Blitz,1489,1498,C41,Philidor Defense #3,5
14035,61,resign,white,Rapid,1471,1487,A45,Paleface Attack,3
14036,136,mate,black,Rapid,1499,1458,C41,Philidor Defense #2,4
14037,128,mate,black,Blitz,1397,1491,C20,King's Pawn Game: Napoleon Attack,3
14039,35,resign,white,Rapid,1761,1508,D20,Queen's Gambit Accepted: Old Variation,5
14045,83,mate,white,Rapid,1498,1206,C40,King's Pawn Game: Damiano Defense,4
14046,69,resign,white,Rapid,1279,1515,C45,Scotch Game: Mieses Variation,11
14048,34,resign,black,Rapid,1392,1494,C41,Philidor Defense #3,5
14053,61,mate,white,Rapid,1480,1430,C42,Russian Game: Three Knights Game,5
14055,139,mate,white,Blitz,1475,1505,B07,Pirc Defense: Byrne Variation,7
14056,50,resign,black,Rapid,1432,1493,C20,King's Pawn Game: Leonardis Variation,3
14057,40,mate,black,Rapid,1404,1485,C42,Russian Game: Three Knights Game,5
14058,105,resign,white,Rapid,1474,1468,D00,Queen's Pawn Game: Mason Attack,3
14059,78,resign,black,Rapid,1485,1484,A40,Queen's Pawn,1
14061,27,resign,white,Rapid,1500,1481,C42,Russian Game: Three Knights Game,5
14062,45,resign,white,Rapid,1470,1479,A40,Horwitz Defense,2
14063,17,mate,white,Rapid,1476,1481,C42,Russian Game: Urusov Gambit,5
14064,45,resign,white,Rapid,1500,1488,C42,Russian Game: Three Knights Game,5
14066,106,resign,black,Rapid,1459,1466,C42,Russian Game: Cozio (Lasker) Attack,9
14067,72,resign,black,Rapid,1476,1513,D00,Queen's Pawn Game: Mason Attack,3
14068,17,resign,white,Rapid,1303,1491,C20,King's Pawn Game,2
14070,41,mate,white,Rapid,1520,1513,C20,King's Pawn Game: Wayward Queen Attack,3
14072,51,resign,white,Rapid,1446,1517,C42,Russian Game: Three Knights Game,5
14074,72,resign,black,Rapid,1528,1517,D00,Queen's Pawn Game: Mason Attack,3
14076,19,mate,white,Rapid,1549,1541,A00,Clemenz Opening,1
14077,21,resign,white,Rapid,1531,1526,D00,Queen's Pawn Game: Mason Attack,3
14078,58,resign,black,Rapid,1544,1465,D00,Queen's Pawn Game: Mason Attack,3
14079,25,mate,white,Rapid,1532,1595,A45,Indian Game,2
14080,74,resign,black,Blitz,1306,1500,C46,Four Knights Game: Italian Variation,7
14081,38,resign,black,Rapid,1500,1500,C44,King's Knight Opening: Normal Variation,4
14082,35,resign,white,Rapid,1754,1500,C50,Italian Game: Giuoco Pianissimo |  Normal,8
14083,61,resign,white,Blitz,1640,1500,C46,Three Knights Opening,5
14084,86,resign,black,Blitz,1500,1640,C50,Italian Game,5
14085,20,resign,white,Rapid,1500,1544,C41,Philidor Defense,5
14089,65,mate,white,Rapid,1281,1196,A40,Queen's Pawn,1
14096,65,outoftime,white,Rapid,1099,1222,A45,Paleface Attack,3
14098,28,resign,white,Rapid,1219,1162,A40,Horwitz Defense,2
14105,31,resign,white,Rapid,1652,1593,C45,Scotch Game,7
14106,111,resign,white,Rapid,1658,1663,C45,Scotch Game: Alekhine Gambit,9
14108,85,resign,black,Rapid,1817,1683,B30,Sicilian Defense: Old Sicilian,4
14109,35,resign,white,Rapid,1617,1697,B30,Sicilian Defense: Old Sicilian,4
14110,26,resign,white,Rapid,1688,1612,C50,Giuoco Piano,6
14115,69,mate,white,Rapid,1352,1304,C44,Scotch Game,5
14116,57,draw,draw,Rapid,1324,1407,B00,Nimzowitsch Defense |  Declined Variation,3
14118,86,outoftime,black,Rapid,1500,1500,C00,Rat Defense: Small Center Defense,4
14120,118,resign,black,Rapid,1674,1717,B21,Sicilian Defense: Smith-Morra Gambit,5
14123,40,mate,black,Rapid,1613,1613,A45,Indian Game,2
14124,50,resign,black,Rapid,1655,1599,A40,Horwitz Defense,2
14125,37,resign,white,Rapid,1488,1616,C50,Giuoco Piano,6
14126,8,resign,black,Rapid,1631,1547,A40,English Defense #2,2
14128,57,resign,white,Rapid,1643,1693,B50,Sicilian Defense: Modern Variations |  Anti-Qxd4 Move Order,6
14132,87,resign,white,Rapid,1395,1423,D00,Queen's Pawn Game: Mason Attack,3
14136,82,mate,black,Rapid,1390,1416,B20,Sicilian Defense: Bowdler Attack,3
14137,75,mate,white,Rapid,1427,1426,B21,Sicilian Defense: Smith-Morra Gambit #2,3
14138,76,outoftime,black,Rapid,1438,1415,C40,Elephant Gambit,4
14139,64,resign,black,Rapid,1426,1427,B21,Sicilian Defense: Smith-Morra Gambit #2,3
14141,48,resign,white,Rapid,1405,1586,C41,Philidor Defense #3,5
14144,36,resign,black,Rapid,1434,1478,C41,Philidor Defense #3,5
14145,93,resign,white,Rapid,1384,1446,A04,Zukertort Opening: Sicilian Invitation,2
14146,93,resign,white,Rapid,1555,1454,B20,Sicilian Defense: Bowdler Attack,3
14147,36,mate,black,Rapid,1461,1334,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
14148,65,resign,white,Rapid,1833,1461,B20,Sicilian Defense: Bowdler Attack,3
14149,70,resign,black,Rapid,1461,1833,C42,Russian Game: Three Knights Game,5
14150,67,resign,white,Rapid,1833,1461,B20,Sicilian Defense: Bowdler Attack,3
14151,100,resign,black,Rapid,1512,1448,B21,Sicilian Defense: Smith-Morra Gambit #2,3
14152,19,resign,white,Rapid,1434,1526,C40,King's Pawn Game: Busch-Gass Gambit,4
14153,86,mate,black,Rapid,1436,1423,B20,Sicilian Defense: Bowdler Attack,3
14154,68,resign,black,Rapid,1433,1457,B00,Borg Defense,2
14158,103,outoftime,white,Rapid,1833,1452,B21,Sicilian Defense: Smith-Morra Gambit #2,3
14159,65,mate,white,Rapid,1452,1433,B00,Nimzowitsch Defense: Franco-Nimzowitsch Variation,4
14160,47,mate,white,Rapid,1442,1452,C41,Philidor Defense #2,4
14161,80,mate,black,Rapid,1428,1431,B20,Sicilian Defense,2
14162,37,resign,white,Rapid,1833,1431,B20,Sicilian Defense: Bowdler Attack,3
14163,74,resign,black,Blitz,1500,1317,C00,French Defense: Normal Variation,3
14164,64,resign,black,Blitz,1317,1500,A04,Zukertort Opening: Sicilian Invitation,2
14165,80,outoftime,black,Rapid,1241,1280,B21,Sicilian Defense: Smith-Morra Gambit #2,3
14168,60,resign,black,Rapid,1330,1306,C44,Ponziani Opening: Spanish Variation,7
14172,7,resign,white,Blitz,1342,1170,C20,King's Pawn Game: Macleod Attack,3
14173,58,mate,black,Blitz,1177,1316,C40,King's Pawn Game: McConnell Defense,4
14175,22,mate,black,Bullet,1193,1180,A00,Van't Kruijs Opening,1
14176,32,resign,black,Bullet,1180,1193,B07,Pirc Defense #2,5
14177,16,resign,black,Bullet,1193,1180,C44,Ponziani Opening: Jaenisch Counterattack,6
14178,22,resign,black,Bullet,1180,1193,C00,French Defense: Knight Variation,3
14180,55,mate,white,Blitz,1180,1193,C00,French Defense: Knight Variation,3
14183,14,resign,black,Rapid,1198,1286,C55,Italian Game: Anti-Fried Liver Defense,6
14184,13,resign,white,Rapid,1286,1198,A40,Horwitz Defense,2
14185,13,mate,white,Rapid,1198,1500,C41,Philidor Defense #3,5
14187,22,outoftime,black,Bullet,1326,1190,A40,Horwitz Defense,2
14188,59,resign,white,Classical,1808,1758,A45,Indian Game,2
14190,53,mate,white,Rapid,1772,1700,A04,Zukertort Opening: Pirc Invitation,2
14193,33,resign,white,Blitz,2047,1801,A00,Van't Kruijs Opening,1
14195,88,mate,black,Blitz,1869,1987,C41,Philidor Defense: Exchange Variation,8
14198,95,mate,white,Rapid,1904,1653,A04,Zukertort Opening: Sicilian Invitation,2
14204,22,resign,white,Classical,1855,1500,C50,Giuoco Piano,6
14210,52,resign,black,Rapid,1500,1895,C00,French Defense: Knight Variation,3
14211,43,resign,white,Rapid,1559,1600,A40,Modern Defense,2
14212,49,mate,white,Rapid,1600,1559,A40,Modern Defense,2
14214,116,resign,black,Blitz,1559,1615,D00,Queen's Pawn Game: Mason Attack,3
14216,43,resign,white,Rapid,1559,1700,D02,Queen's Pawn Game: London System,5
14217,81,mate,white,Rapid,1603,1559,C00,French Defense: Knight Variation,3
14218,83,outoftime,white,Rapid,1559,1738,D00,Queen's Pawn Game: Mason Attack,3
14219,39,mate,white,Rapid,1738,1559,C02,French Defense: Advance Variation |  Milner-Barry Gambit,11
14220,100,resign,black,Blitz,1541,1548,C00,French Defense: Knight Variation,3
14221,27,resign,white,Rapid,1548,1659,A40,Horwitz Defense,2
14222,14,resign,black,Rapid,1585,1548,C02,French Defense: Advance Variation |  Main Line,11
14225,90,draw,draw,Classical,1433,1548,D02,Queen's Pawn Game: Zukertort Variation,3
14226,69,mate,white,Rapid,1548,1433,D00,Queen's Pawn Game: Mason Attack,3
14227,94,resign,black,Rapid,1611,1548,A40,Modern Defense,2
14229,42,resign,black,Rapid,1548,1700,D02,Queen's Pawn Game: London System,5
14230,128,mate,black,Rapid,1590,1548,A00,Hungarian Opening,1
14231,53,resign,white,Rapid,1661,1548,C00,French Defense: La Bourdonnais Variation,3
14232,23,resign,white,Rapid,1548,1700,D02,Queen's Pawn Game: London System,5
14233,11,resign,white,Rapid,1523,1130,C42,Russian Game: Damiano Variation,6
14235,43,resign,white,Blitz,1443,1147,B07,Pirc Defense #5,3
14236,21,resign,white,Blitz,1324,1133,C20,King's Pawn Game: Leonardis Variation,3
14237,58,mate,black,Rapid,1133,1500,C20,Portuguese Opening,3
14238,56,resign,black,Bullet,1136,1741,A00,Van't Kruijs Opening,1
14239,24,mate,black,Blitz,1136,1564,C40,King's Pawn Game: Busch-Gass Gambit,4
14240,16,resign,white,Blitz,1564,1136,C40,King's Pawn Game: Busch-Gass Gambit,4
14242,45,resign,white,Blitz,1429,1148,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
14245,52,mate,black,Rapid,1162,1699,C46,Four Knights Game: Italian Variation,7
14246,38,resign,black,Rapid,1165,1731,C41,Philidor Defense,5
14247,55,mate,white,Rapid,1340,1190,C42,Petrov's Defense,4
14249,73,mate,white,Rapid,1677,1190,A00,Mieses Opening: Reversed Rat,2
14250,12,resign,black,Classical,1209,1443,C42,Russian Game: Damiano Variation,6
14251,83,mate,white,Rapid,1432,1209,D00,Queen's Pawn Game: Mason Attack,3
14252,75,mate,white,Rapid,1172,1272,D00,Queen's Pawn Game: Chigorin Variation,3
14253,23,mate,white,Classical,1666,1272,A00,Van't Kruijs Opening,1
14254,44,resign,black,Rapid,1290,1584,C00,St. George Defense,4
14255,20,mate,black,Blitz,1340,1406,A00,Van't Kruijs Opening,1
14256,19,resign,white,Rapid,1402,1377,C50,Italian Game: Giuoco Pianissimo |  Normal,8
14258,41,resign,black,Classical,1264,1500,A00,Polish Opening,1
14260,83,resign,white,Rapid,1410,1408,A04,Zukertort Opening: Dutch Variation,2
14266,29,resign,white,Rapid,1624,1397,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
14267,29,resign,white,Rapid,1372,1409,B07,Pirc Defense #4,2
14270,63,resign,white,Rapid,1539,1417,B07,Rat Defense: Balogh Defense,4
14271,19,resign,white,Rapid,1522,1425,B07,Rat Defense: Balogh Defense,4
14275,15,resign,white,Rapid,1486,1450,B07,Rat Defense: Balogh Defense,4
14276,64,mate,black,Rapid,1398,1447,B07,Pirc Defense #4,2
14277,31,resign,white,Rapid,1448,1458,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
14283,28,mate,black,Rapid,1521,1438,B07,Rat Defense: Balogh Defense,4
14287,23,resign,white,Rapid,1513,1488,B07,Rat Defense: Balogh Defense,4
14289,63,resign,white,Rapid,1525,1486,B07,Pirc Defense #4,2
14293,42,resign,black,Rapid,1463,1440,B07,Rat Defense: Harmonist,3
14295,46,resign,black,Rapid,1310,1424,B07,Pirc Defense #4,2
14297,67,outoftime,white,Rapid,1351,1424,B07,Pirc Defense #4,2
14300,126,mate,black,Rapid,1347,1412,B07,Rat Defense: Balogh Defense,4
14301,55,mate,white,Rapid,1199,1429,B07,Rat Defense: Balogh Defense,4
14302,18,resign,black,Rapid,1527,1882,C20,King's Pawn Game: Mengarini's Opening,3
14306,5,mate,white,Rapid,1894,1539,A00,Van't Kruijs Opening,1
14307,26,mate,black,Rapid,1545,1890,C20,King's Pawn Game: Mengarini's Opening,3
14309,115,draw,draw,Blitz,1923,1887,D00,Queen's Pawn Game: Mason Attack,3
14310,127,resign,white,Rapid,2086,1689,B01,Scandinavian Defense: Main Line,6
14311,96,outoftime,black,Rapid,1606,1680,B01,Scandinavian Defense: Modern Variation #2,4
14314,52,mate,black,Rapid,1216,1670,D20,Queen's Gambit Accepted: Old Variation,5
14316,54,mate,black,Rapid,1801,1650,B00,Nimzowitsch Defense: Scandinavian Variation |  Exchange Variation,6
14318,39,mate,white,Rapid,1656,1233,D20,Queen's Gambit Accepted,4
14321,44,mate,black,Rapid,1350,1608,B01,Scandinavian Defense: Main Line,6
14324,81,outoftime,white,Rapid,1776,1632,D02,Queen's Pawn Game: Krause Variation,4
14325,71,resign,white,Rapid,1546,1647,B00,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,5
14326,74,resign,black,Rapid,1648,2159,A40,English Defense,4
14328,44,mate,black,Rapid,1647,1608,B00,Duras Gambit,2
14331,44,resign,black,Rapid,1336,1662,B01,Scandinavian Defense: Main Line,6
14339,18,resign,black,Rapid,1199,1666,B01,Scandinavian Defense,2
14340,29,mate,white,Rapid,1580,1680,B01,Scandinavian Defense: Main Line,6
14342,80,resign,black,Rapid,1382,1293,C40,King's Pawn Game: Gunderam Gambit,4
14343,77,resign,white,Rapid,1377,1174,C41,Philidor Defense,5
14344,18,resign,black,Rapid,1149,1372,C44,Scotch Game,5
14345,28,resign,black,Rapid,1161,1367,C20,King's Pawn Game: Wayward Queen Attack,3
14346,11,resign,white,Rapid,1361,1192,C41,Philidor Defense #3,5
14347,25,mate,white,Rapid,1349,1247,C42,Russian Game: Damiano Variation,6
14349,42,resign,black,Rapid,1191,1335,C20,King's Pawn Game: Wayward Queen Attack,3
14351,59,mate,white,Rapid,1264,1370,C44,King's Knight Opening: Normal Variation,4
14355,45,resign,white,Rapid,1272,1361,A00,Hungarian Opening: Symmetrical Variation,2
14356,110,mate,black,Rapid,1288,1352,C50,Italian Game: Schilling-Kostic Gambit,6
14357,40,mate,black,Rapid,1367,1240,C50,Italian Game,5
14358,207,draw,draw,Rapid,1371,1223,C55,Italian Game: Anti-Fried Liver Defense,6
14360,80,mate,black,Rapid,1225,1357,B00,Nimzowitsch Defense: Scandinavian Variation |  Bogoljubov Variation,5
14361,76,resign,black,Rapid,1221,1350,C50,Four Knights Game: Italian Variation,8
14363,16,resign,black,Rapid,1137,1322,C50,Italian Game: Schilling-Kostic Gambit,6
14365,92,resign,black,Rapid,1327,1255,C50,Giuoco Piano,6
14366,22,resign,black,Rapid,1286,1317,C20,King's Pawn Game: Wayward Queen Attack,3
14368,52,resign,black,Rapid,1296,1321,A40,Modern Defense,2
14369,56,mate,black,Rapid,1313,1310,C44,Scotch Game,5
14371,62,mate,black,Rapid,1273,1301,C20,King's Pawn Game: Wayward Queen Attack,3
14374,87,mate,white,Rapid,1295,1238,C40,King's Knight Opening,3
14375,190,draw,draw,Rapid,1290,1295,A00,Van't Kruijs Opening,1
14376,30,resign,white,Rapid,1248,1308,C46,Three Knights Opening #2,6
14377,36,resign,black,Rapid,1332,1285,B00,Owen Defense,2
14378,56,resign,black,Rapid,1295,1322,B07,King's Pawn Game: Maroczy Defense,4
14380,21,resign,white,Rapid,1296,1328,C46,Three Knights Opening,5
14381,39,resign,black,Rapid,1346,1114,B01,Scandinavian Defense,2
14384,45,resign,white,Rapid,1716,1747,C45,Scotch Game,7
14385,81,resign,black,Rapid,1720,1732,A40,Modern Defense,2
14386,69,mate,white,Rapid,1706,1949,B07,Pirc Defense #5,3
14388,78,outoftime,black,Rapid,1952,1667,B21,Sicilian Defense: Smith-Morra Gambit Accepted |  Scheveningen Formation,12
14389,25,resign,white,Rapid,1639,1911,C45,Scotch Game: Scotch Gambit |  Advance Variation,9
14390,42,mate,black,Rapid,1478,1628,B21,Sicilian Defense: McDonnell Attack,3
14393,40,resign,white,Rapid,1565,1729,A00,Gedult's Opening,1
14396,49,resign,white,Rapid,1950,1226,A04,Zukertort Opening: Black Mustang Defense,2
14398,29,draw,draw,Rapid,1950,2204,A04,Reti Opening #2,2
14401,112,draw,draw,Rapid,1950,1477,A04,Zukertort Opening: Black Mustang Defense,2
14405,33,mate,white,Rapid,2023,1671,A04,Zukertort Opening: Queen's Gambit Invitation,2
14407,53,mate,white,Rapid,1990,1678,A04,Zukertort Opening: Queen's Gambit Invitation,2
14409,11,draw,draw,Classical,1990,1756,A04,Zukertort Opening: Kingside Fianchetto,2
14411,67,draw,draw,Rapid,1990,1447,A04,Zukertort Opening: Kingside Fianchetto,2
14412,41,resign,black,Classical,1458,1980,A00,Hungarian Opening: Slav Formation,4
14413,28,resign,white,Classical,1967,1500,A04,Zukertort Opening: Slav Invitation,2
14416,31,resign,white,Classical,1330,1500,C40,King's Knight Opening,3
